"ID","ContinentCode","CountryCode","Year","GenderCode","M_Est_tob_curr_std","WHOSIS_000001","NCDMORT3070","R_Price_lowest_cost_estimate","R_Price_premium_estimate","R_Price_mp_estimate","R_total_tax_estimate"
"GTM2012B","AMR","GTM",2012,"BTSX",NA,NA,16.91,NA,NA,"14","0.49"
"GTM2012F","AMR","GTM",2012,"FMLE",NA,NA,16.74,NA,NA,NA,NA
"GTM2012M","AMR","GTM",2012,"MLE",NA,NA,17.1,NA,NA,NA,NA
"GTM2013B","AMR","GTM",2013,"BTSX",NA,NA,16.98,NA,NA,NA,NA
"GTM2013F","AMR","GTM",2013,"FMLE",NA,NA,16.91,NA,NA,NA,NA
"GTM2013M","AMR","GTM",2013,"MLE",NA,NA,17.06,NA,NA,NA,NA
"GTM2014B","AMR","GTM",2014,"BTSX",NA,NA,16.98,NA,NA,"18","0.49"
"GTM2014F","AMR","GTM",2014,"FMLE",NA,NA,16.9,NA,NA,NA,NA
"GTM2014M","AMR","GTM",2014,"MLE",NA,NA,17.08,NA,NA,NA,NA
"GTM2016B","AMR","GTM",2016,"BTSX",NA,NA,17.17,NA,NA,"19","0.49"
"GTM2016F","AMR","GTM",2016,"FMLE",NA,NA,17.11,NA,NA,NA,NA
"GTM2016M","AMR","GTM",2016,"MLE",NA,NA,17.24,NA,NA,NA,NA
"GTM2017B","AMR","GTM",2017,"BTSX",NA,NA,16.2,NA,NA,NA,NA
"GTM2017F","AMR","GTM",2017,"FMLE",NA,NA,16.14,NA,NA,NA,NA
"GTM2017M","AMR","GTM",2017,"MLE",NA,NA,16.27,NA,NA,NA,NA
"GUY2001B","AMR","GUY",2001,"BTSX",NA,NA,34.54,NA,NA,NA,NA
"GUY2001F","AMR","GUY",2001,"FMLE",NA,NA,32.14,NA,NA,NA,NA
"GUY2001M","AMR","GUY",2001,"MLE",NA,NA,37.05,NA,NA,NA,NA
"GUY2002B","AMR","GUY",2002,"BTSX",NA,NA,34.79,NA,NA,NA,NA
"GUY2002F","AMR","GUY",2002,"FMLE",NA,NA,32.31,NA,NA,NA,NA
"GUY2002M","AMR","GUY",2002,"MLE",NA,NA,37.37,NA,NA,NA,NA
"GUY2003B","AMR","GUY",2003,"BTSX",NA,NA,34.78,NA,NA,NA,NA
"GUY2003F","AMR","GUY",2003,"FMLE",NA,NA,32.33,NA,NA,NA,NA
"GUY2003M","AMR","GUY",2003,"MLE",NA,NA,37.31,NA,NA,NA,NA
"GUY2004B","AMR","GUY",2004,"BTSX",NA,NA,34.66,NA,NA,NA,NA
"GUY2004F","AMR","GUY",2004,"FMLE",NA,NA,31.76,NA,NA,NA,NA
"GUY2004M","AMR","GUY",2004,"MLE",NA,NA,37.64,NA,NA,NA,NA
"GUY2006B","AMR","GUY",2006,"BTSX",NA,NA,33.84,NA,NA,NA,NA
"GUY2006F","AMR","GUY",2006,"FMLE",NA,NA,31.16,NA,NA,NA,NA
"GUY2006M","AMR","GUY",2006,"MLE",NA,NA,36.62,NA,NA,NA,NA
"GUY2007B","AMR","GUY",2007,"BTSX",NA,NA,33.66,NA,NA,NA,NA
"GUY2007F","AMR","GUY",2007,"FMLE",NA,NA,31.04,NA,NA,NA,NA
"GUY2007M","AMR","GUY",2007,"MLE",NA,NA,36.38,NA,NA,NA,NA
"GUY2008B","AMR","GUY",2008,"BTSX",NA,NA,34.04,NA,NA,"240","0.28"
"GUY2008F","AMR","GUY",2008,"FMLE",NA,NA,31.32,NA,NA,NA,NA
"GUY2008M","AMR","GUY",2008,"MLE",NA,NA,36.85,NA,NA,NA,NA
"GUY2009B","AMR","GUY",2009,"BTSX",NA,NA,33.86,NA,NA,NA,NA
"GUY2009F","AMR","GUY",2009,"FMLE",NA,NA,31.02,NA,NA,NA,NA
"GUY2009M","AMR","GUY",2009,"MLE",NA,NA,36.8,NA,NA,NA,NA
"GUY2011B","AMR","GUY",2011,"BTSX",NA,NA,32.81,NA,NA,NA,NA
"GUY2011F","AMR","GUY",2011,"FMLE",NA,NA,29.91,NA,NA,NA,NA
"GUY2011M","AMR","GUY",2011,"MLE",NA,NA,35.75,NA,NA,NA,NA
"GUY2012B","AMR","GUY",2012,"BTSX",NA,NA,32.4,NA,NA,"300","0.25"
"GUY2012F","AMR","GUY",2012,"FMLE",NA,NA,29.69,NA,NA,NA,NA
"GUY2012M","AMR","GUY",2012,"MLE",NA,NA,35.14,NA,NA,NA,NA
"GUY2013B","AMR","GUY",2013,"BTSX",NA,NA,32,NA,NA,NA,NA
"GUY2013F","AMR","GUY",2013,"FMLE",NA,NA,29.06,NA,NA,NA,NA
"GUY2013M","AMR","GUY",2013,"MLE",NA,NA,34.92,NA,NA,NA,NA
"GUY2014B","AMR","GUY",2014,"BTSX",NA,NA,31.34,NA,NA,"300","0.25"
"GUY2014F","AMR","GUY",2014,"FMLE",NA,NA,28.69,NA,NA,NA,NA
"GUY2014M","AMR","GUY",2014,"MLE",NA,NA,33.99,NA,NA,NA,NA
"GUY2016B","AMR","GUY",2016,"BTSX",NA,NA,30.35,NA,NA,"350","0.25"
"GUY2016F","AMR","GUY",2016,"FMLE",NA,NA,27.68,NA,NA,NA,NA
"GUY2016M","AMR","GUY",2016,"MLE",NA,NA,33.09,NA,NA,NA,NA
"GUY2017B","AMR","GUY",2017,"BTSX",NA,NA,29.81,NA,NA,NA,NA
"GUY2017F","AMR","GUY",2017,"FMLE",NA,NA,27.14,NA,NA,NA,NA
"GUY2017M","AMR","GUY",2017,"MLE",NA,NA,32.58,NA,NA,NA,NA
"HND2001B","AMR","HND",2001,"BTSX",NA,NA,16.89,NA,NA,NA,NA
"HND2001F","AMR","HND",2001,"FMLE",NA,NA,18.25,NA,NA,NA,NA
"HND2001M","AMR","HND",2001,"MLE",NA,NA,15.42,NA,NA,NA,NA
"HND2002B","AMR","HND",2002,"BTSX",NA,NA,17.24,NA,NA,NA,NA
"HND2002F","AMR","HND",2002,"FMLE",NA,NA,18.23,NA,NA,NA,NA
"HND2002M","AMR","HND",2002,"MLE",NA,NA,16.17,NA,NA,NA,NA
"HND2003B","AMR","HND",2003,"BTSX",NA,NA,17.32,NA,NA,NA,NA
"HND2003F","AMR","HND",2003,"FMLE",NA,NA,18.35,NA,NA,NA,NA
"HND2003M","AMR","HND",2003,"MLE",NA,NA,16.2,NA,NA,NA,NA
"HND2004B","AMR","HND",2004,"BTSX",NA,NA,17.29,NA,NA,NA,NA
"HND2004F","AMR","HND",2004,"FMLE",NA,NA,18.86,NA,NA,NA,NA
"HND2004M","AMR","HND",2004,"MLE",NA,NA,15.57,NA,NA,NA,NA
"HND2005B","AMR","HND",2005,"BTSX",NA,NA,17.43,NA,NA,NA,NA
"HND2005F","AMR","HND",2005,"FMLE",NA,NA,18.9,NA,NA,NA,NA
"HND2005M","AMR","HND",2005,"MLE",NA,NA,15.82,NA,NA,NA,NA
"HND2006B","AMR","HND",2006,"BTSX",NA,NA,17.48,NA,NA,NA,NA
"HND2006F","AMR","HND",2006,"FMLE",NA,NA,18.86,NA,NA,NA,NA
"HND2006M","AMR","HND",2006,"MLE",NA,NA,15.95,NA,NA,NA,NA
"HND2007B","AMR","HND",2007,"BTSX",NA,NA,17.33,NA,NA,NA,NA
"HND2007F","AMR","HND",2007,"FMLE",NA,NA,18.76,NA,NA,NA,NA
"HND2007M","AMR","HND",2007,"MLE",NA,NA,15.75,NA,NA,NA,NA
"HND2008B","AMR","HND",2008,"BTSX",NA,NA,17.1,NA,NA,"18","0.45"
"HND2008F","AMR","HND",2008,"FMLE",NA,NA,18.63,NA,NA,NA,NA
"HND2008M","AMR","HND",2008,"MLE",NA,NA,15.41,NA,NA,NA,NA
"HND2009B","AMR","HND",2009,"BTSX",NA,NA,16.88,NA,NA,NA,NA
"HND2009F","AMR","HND",2009,"FMLE",NA,NA,18.51,NA,NA,NA,NA
"HND2009M","AMR","HND",2009,"MLE",NA,NA,15.08,NA,NA,NA,NA
"HND2011B","AMR","HND",2011,"BTSX",NA,NA,17.14,NA,NA,NA,NA
"HND2011F","AMR","HND",2011,"FMLE",NA,NA,18.73,NA,NA,NA,NA
"HND2011M","AMR","HND",2011,"MLE",NA,NA,15.36,NA,NA,NA,NA
"HND2012B","AMR","HND",2012,"BTSX",NA,NA,20.79,NA,NA,"33.35","0.34"
"HND2012F","AMR","HND",2012,"FMLE",NA,NA,20.2,NA,NA,NA,NA
"HND2012M","AMR","HND",2012,"MLE",NA,NA,21.46,NA,NA,NA,NA
"HND2013B","AMR","HND",2013,"BTSX",NA,NA,20.89,NA,NA,NA,NA
"HND2013F","AMR","HND",2013,"FMLE",NA,NA,20.29,NA,NA,NA,NA
"HND2013M","AMR","HND",2013,"MLE",NA,NA,21.59,NA,NA,NA,NA
"HND2014B","AMR","HND",2014,"BTSX",NA,NA,20.98,NA,NA,"36","0.37"
"HND2014F","AMR","HND",2014,"FMLE",NA,NA,20.36,NA,NA,NA,NA
"HND2014M","AMR","HND",2014,"MLE",NA,NA,21.69,NA,NA,NA,NA
"HND2016B","AMR","HND",2016,"BTSX",NA,NA,19.31,NA,NA,"44","0.34"
"HND2016F","AMR","HND",2016,"FMLE",NA,NA,19.9,NA,NA,NA,NA
"HND2016M","AMR","HND",2016,"MLE",NA,NA,18.69,NA,NA,NA,NA
"HND2017B","AMR","HND",2017,"BTSX",NA,NA,19.52,NA,NA,NA,NA
"HND2017F","AMR","HND",2017,"FMLE",NA,NA,19.9,NA,NA,NA,NA
"HND2017M","AMR","HND",2017,"MLE",NA,NA,19.13,NA,NA,NA,NA
"HND2018B","AMR","HND",2018,"BTSX",NA,NA,18.8,NA,NA,"50","0.42"
"HND2018F","AMR","HND",2018,"FMLE",NA,NA,19.59,NA,NA,NA,NA
"HND2018M","AMR","HND",2018,"MLE",NA,NA,17.95,NA,NA,NA,NA
"HTI2001B","AMR","HTI",2001,"BTSX",NA,NA,34.16,NA,NA,NA,NA
"HTI2001F","AMR","HTI",2001,"FMLE",NA,NA,37.06,NA,NA,NA,NA
"HTI2001M","AMR","HTI",2001,"MLE",NA,NA,30.77,NA,NA,NA,NA
"HTI2002B","AMR","HTI",2002,"BTSX",NA,NA,33.83,NA,NA,NA,NA
"HTI2002F","AMR","HTI",2002,"FMLE",NA,NA,36.86,NA,NA,NA,NA
"HTI2002M","AMR","HTI",2002,"MLE",NA,NA,30.28,NA,NA,NA,NA
"HTI2003B","AMR","HTI",2003,"BTSX",NA,NA,33.77,NA,NA,NA,NA
"HTI2003F","AMR","HTI",2003,"FMLE",NA,NA,36.9,NA,NA,NA,NA
"HTI2003M","AMR","HTI",2003,"MLE",NA,NA,30.1,NA,NA,NA,NA
"HTI2004B","AMR","HTI",2004,"BTSX",NA,NA,33.65,NA,NA,NA,NA
"HTI2004F","AMR","HTI",2004,"FMLE",NA,NA,36.87,NA,NA,NA,NA
"HTI2004M","AMR","HTI",2004,"MLE",NA,NA,29.88,NA,NA,NA,NA
"HTI2006B","AMR","HTI",2006,"BTSX",NA,NA,33.74,NA,NA,NA,NA
"HTI2006F","AMR","HTI",2006,"FMLE",NA,NA,36.87,NA,NA,NA,NA
"HTI2006M","AMR","HTI",2006,"MLE",NA,NA,30.07,NA,NA,NA,NA
"HTI2007B","AMR","HTI",2007,"BTSX",NA,NA,33.89,NA,NA,NA,NA
"HTI2007F","AMR","HTI",2007,"FMLE",NA,NA,36.78,NA,NA,NA,NA
"HTI2007M","AMR","HTI",2007,"MLE",NA,NA,30.51,NA,NA,NA,NA
"HTI2008B","AMR","HTI",2008,"BTSX",NA,NA,33.75,NA,NA,NA,NA
"HTI2008F","AMR","HTI",2008,"FMLE",NA,NA,36.44,NA,NA,NA,NA
"HTI2008M","AMR","HTI",2008,"MLE",NA,NA,30.64,NA,NA,NA,NA
"HTI2009B","AMR","HTI",2009,"BTSX",NA,NA,33.7,NA,NA,NA,NA
"HTI2009F","AMR","HTI",2009,"FMLE",NA,NA,36.2,NA,NA,NA,NA
"HTI2009M","AMR","HTI",2009,"MLE",NA,NA,30.82,NA,NA,NA,NA
"HTI2011B","AMR","HTI",2011,"BTSX",NA,NA,33.53,NA,NA,NA,NA
"HTI2011F","AMR","HTI",2011,"FMLE",NA,NA,35.83,NA,NA,NA,NA
"HTI2011M","AMR","HTI",2011,"MLE",NA,NA,30.88,NA,NA,NA,NA
"HTI2012B","AMR","HTI",2012,"BTSX",NA,NA,33.25,NA,NA,NA,NA
"HTI2012F","AMR","HTI",2012,"FMLE",NA,NA,35.35,NA,NA,NA,NA
"HTI2012M","AMR","HTI",2012,"MLE",NA,NA,30.85,NA,NA,NA,NA
"HTI2013B","AMR","HTI",2013,"BTSX",NA,NA,32.94,NA,NA,NA,NA
"HTI2013F","AMR","HTI",2013,"FMLE",NA,NA,34.9,NA,NA,NA,NA
"HTI2013M","AMR","HTI",2013,"MLE",NA,NA,30.71,NA,NA,NA,NA
"HTI2014B","AMR","HTI",2014,"BTSX",NA,NA,32.78,NA,NA,NA,NA
"HTI2014F","AMR","HTI",2014,"FMLE",NA,NA,34.66,NA,NA,NA,NA
"HTI2014M","AMR","HTI",2014,"MLE",NA,NA,30.66,NA,NA,NA,NA
"HTI2016B","AMR","HTI",2016,"BTSX",NA,NA,32.17,NA,NA,"84","0.31"
"HTI2016F","AMR","HTI",2016,"FMLE",NA,NA,33.8,NA,NA,NA,NA
"HTI2016M","AMR","HTI",2016,"MLE",NA,NA,30.33,NA,NA,NA,NA
"HTI2017B","AMR","HTI",2017,"BTSX",NA,NA,31.74,NA,NA,NA,NA
"HTI2017F","AMR","HTI",2017,"FMLE",NA,NA,33.16,NA,NA,NA,NA
"HTI2017M","AMR","HTI",2017,"MLE",NA,NA,30.16,NA,NA,NA,NA
"JAM2001B","AMR","JAM",2001,"BTSX",NA,NA,17.83,NA,NA,NA,NA
"JAM2001F","AMR","JAM",2001,"FMLE",NA,NA,17.9,NA,NA,NA,NA
"JAM2001M","AMR","JAM",2001,"MLE",NA,NA,17.82,NA,NA,NA,NA
"JAM2002B","AMR","JAM",2002,"BTSX",NA,NA,17.14,NA,NA,NA,NA
"JAM2002F","AMR","JAM",2002,"FMLE",NA,NA,16.99,NA,NA,NA,NA
"JAM2002M","AMR","JAM",2002,"MLE",NA,NA,17.38,NA,NA,NA,NA
"JAM2003B","AMR","JAM",2003,"BTSX",NA,NA,16.63,NA,NA,NA,NA
"JAM2003F","AMR","JAM",2003,"FMLE",NA,NA,15.94,NA,NA,NA,NA
"JAM2003M","AMR","JAM",2003,"MLE",NA,NA,17.39,NA,NA,NA,NA
"JAM2004B","AMR","JAM",2004,"BTSX",NA,NA,15.69,NA,NA,NA,NA
"JAM2004F","AMR","JAM",2004,"FMLE",NA,NA,15.28,NA,NA,NA,NA
"JAM2004M","AMR","JAM",2004,"MLE",NA,NA,16.13,NA,NA,NA,NA
"JAM2006B","AMR","JAM",2006,"BTSX",NA,NA,14.32,NA,NA,NA,NA
"JAM2006F","AMR","JAM",2006,"FMLE",NA,NA,14.2,NA,NA,NA,NA
"JAM2006M","AMR","JAM",2006,"MLE",NA,NA,14.46,NA,NA,NA,NA
"JAM2007B","AMR","JAM",2007,"BTSX",NA,NA,15.53,NA,NA,NA,NA
"JAM2007F","AMR","JAM",2007,"FMLE",NA,NA,14.8,NA,NA,NA,NA
"JAM2007M","AMR","JAM",2007,"MLE",NA,NA,16.29,NA,NA,NA,NA
"JAM2008B","AMR","JAM",2008,"BTSX",NA,NA,17.53,NA,NA,"405","0.44"
"JAM2008F","AMR","JAM",2008,"FMLE",NA,NA,14.96,NA,NA,NA,NA
"JAM2008M","AMR","JAM",2008,"MLE",NA,NA,20.1,NA,NA,NA,NA
"JAM2009B","AMR","JAM",2009,"BTSX",NA,NA,18.89,NA,NA,NA,NA
"JAM2009F","AMR","JAM",2009,"FMLE",NA,NA,15.37,NA,NA,NA,NA
"JAM2009M","AMR","JAM",2009,"MLE",NA,NA,22.36,NA,NA,NA,NA
"JAM2011B","AMR","JAM",2011,"BTSX",NA,NA,17.42,NA,NA,NA,NA
"JAM2011F","AMR","JAM",2011,"FMLE",NA,NA,15.65,NA,NA,NA,NA
"JAM2011M","AMR","JAM",2011,"MLE",NA,NA,19.17,NA,NA,NA,NA
"JAM2012B","AMR","JAM",2012,"BTSX",NA,NA,15.5,NA,NA,"660","0.46"
"JAM2012F","AMR","JAM",2012,"FMLE",NA,NA,15.79,NA,NA,NA,NA
"JAM2012M","AMR","JAM",2012,"MLE",NA,NA,15.18,NA,NA,NA,NA
"JAM2013B","AMR","JAM",2013,"BTSX",NA,NA,15.18,NA,NA,NA,NA
"JAM2013F","AMR","JAM",2013,"FMLE",NA,NA,15.71,NA,NA,NA,NA
"JAM2013M","AMR","JAM",2013,"MLE",NA,NA,14.62,NA,NA,NA,NA
"JAM2014B","AMR","JAM",2014,"BTSX",NA,NA,16.62,NA,NA,"800","0.43"
"JAM2014F","AMR","JAM",2014,"FMLE",NA,NA,17.23,NA,NA,NA,NA
"JAM2014M","AMR","JAM",2014,"MLE",NA,NA,15.95,NA,NA,NA,NA
"JAM2016B","AMR","JAM",2016,"BTSX",NA,NA,16.69,NA,NA,"990.3","0.44"
"JAM2016F","AMR","JAM",2016,"FMLE",NA,NA,17.32,NA,NA,NA,NA
"JAM2016M","AMR","JAM",2016,"MLE",NA,NA,16,NA,NA,NA,NA
"JAM2017B","AMR","JAM",2017,"BTSX",NA,NA,16.58,NA,NA,NA,NA
"JAM2017F","AMR","JAM",2017,"FMLE",NA,NA,17.14,NA,NA,NA,NA
"JAM2017M","AMR","JAM",2017,"MLE",NA,NA,15.98,NA,NA,NA,NA
"LCA2001B","AMR","LCA",2001,"BTSX",NA,NA,19.96,NA,NA,NA,NA
"LCA2001F","AMR","LCA",2001,"FMLE",NA,NA,16.99,NA,NA,NA,NA
"LCA2001M","AMR","LCA",2001,"MLE",NA,NA,23.1,NA,NA,NA,NA
"LCA2002B","AMR","LCA",2002,"BTSX",NA,NA,19.1,NA,NA,NA,NA
"LCA2002F","AMR","LCA",2002,"FMLE",NA,NA,16.54,NA,NA,NA,NA
"LCA2002M","AMR","LCA",2002,"MLE",NA,NA,21.83,NA,NA,NA,NA
"LCA2003B","AMR","LCA",2003,"BTSX",NA,NA,18.96,NA,NA,NA,NA
"LCA2003F","AMR","LCA",2003,"FMLE",NA,NA,16.2,NA,NA,NA,NA
"LCA2003M","AMR","LCA",2003,"MLE",NA,NA,21.89,NA,NA,NA,NA
"LCA2004B","AMR","LCA",2004,"BTSX",NA,NA,18.61,NA,NA,NA,NA
"LCA2004F","AMR","LCA",2004,"FMLE",NA,NA,15.87,NA,NA,NA,NA
"LCA2004M","AMR","LCA",2004,"MLE",NA,NA,21.54,NA,NA,NA,NA
"LCA2005B","AMR","LCA",2005,"BTSX",NA,NA,18.51,NA,NA,NA,NA
"LCA2005F","AMR","LCA",2005,"FMLE",NA,NA,15.71,NA,NA,NA,NA
"LCA2005M","AMR","LCA",2005,"MLE",NA,NA,21.51,NA,NA,NA,NA
"LCA2006B","AMR","LCA",2006,"BTSX",NA,NA,18.38,NA,NA,NA,NA
"LCA2006F","AMR","LCA",2006,"FMLE",NA,NA,15.49,NA,NA,NA,NA
"LCA2006M","AMR","LCA",2006,"MLE",NA,NA,21.44,NA,NA,NA,NA
"LCA2007B","AMR","LCA",2007,"BTSX",NA,NA,17.72,NA,NA,NA,NA
"LCA2007F","AMR","LCA",2007,"FMLE",NA,NA,14.56,NA,NA,NA,NA
"LCA2007M","AMR","LCA",2007,"MLE",NA,NA,21.04,NA,NA,NA,NA
"LCA2008B","AMR","LCA",2008,"BTSX",NA,NA,17.74,NA,NA,"6.5","0.3"
"LCA2008F","AMR","LCA",2008,"FMLE",NA,NA,14.32,NA,NA,NA,NA
"LCA2008M","AMR","LCA",2008,"MLE",NA,NA,21.3,NA,NA,NA,NA
"LCA2009B","AMR","LCA",2009,"BTSX",NA,NA,17.2,NA,NA,NA,NA
"LCA2009F","AMR","LCA",2009,"FMLE",NA,NA,13.88,NA,NA,NA,NA
"LCA2009M","AMR","LCA",2009,"MLE",NA,NA,20.64,NA,NA,NA,NA
"LCA2011B","AMR","LCA",2011,"BTSX",NA,NA,16.5,NA,NA,NA,NA
"LCA2011F","AMR","LCA",2011,"FMLE",NA,NA,13.62,NA,NA,NA,NA
"LCA2011M","AMR","LCA",2011,"MLE",NA,NA,19.49,NA,NA,NA,NA
"LCA2012B","AMR","LCA",2012,"BTSX",NA,NA,16.84,NA,NA,"8.75","0.3"
"LCA2012F","AMR","LCA",2012,"FMLE",NA,NA,13.82,NA,NA,NA,NA
"LCA2012M","AMR","LCA",2012,"MLE",NA,NA,19.94,NA,NA,NA,NA
"LCA2013B","AMR","LCA",2013,"BTSX",NA,NA,16.85,NA,NA,NA,NA
"LCA2013F","AMR","LCA",2013,"FMLE",NA,NA,13.91,NA,NA,NA,NA
"LCA2013M","AMR","LCA",2013,"MLE",NA,NA,19.87,NA,NA,NA,NA
"LCA2014B","AMR","LCA",2014,"BTSX",NA,NA,17.24,NA,NA,"7.25","0.63"
"LCA2014F","AMR","LCA",2014,"FMLE",NA,NA,14.03,NA,NA,NA,NA
"LCA2014M","AMR","LCA",2014,"MLE",NA,NA,20.51,NA,NA,NA,NA
"LCA2016B","AMR","LCA",2016,"BTSX",NA,NA,17.6,NA,NA,"8.25","0.57"
"LCA2016F","AMR","LCA",2016,"FMLE",NA,NA,14.57,NA,NA,NA,NA
"LCA2016M","AMR","LCA",2016,"MLE",NA,NA,20.7,NA,NA,NA,NA
"LCA2017B","AMR","LCA",2017,"BTSX",NA,NA,17.85,NA,NA,NA,NA
"LCA2017F","AMR","LCA",2017,"FMLE",NA,NA,14.7,NA,NA,NA,NA
"LCA2017M","AMR","LCA",2017,"MLE",NA,NA,21.04,NA,NA,NA,NA
"LCA2018B","AMR","LCA",2018,"BTSX",NA,NA,17.86,NA,NA,"8.95","0.51"
"LCA2018F","AMR","LCA",2018,"FMLE",NA,NA,14.71,NA,NA,NA,NA
"LCA2018M","AMR","LCA",2018,"MLE",NA,NA,21.06,NA,NA,NA,NA
"MEX2001B","AMR","MEX",2001,"BTSX",NA,NA,16.54,NA,NA,NA,NA
"MEX2001F","AMR","MEX",2001,"FMLE",NA,NA,15.72,NA,NA,NA,NA
"MEX2001M","AMR","MEX",2001,"MLE",NA,NA,17.46,NA,NA,NA,NA
"MEX2002B","AMR","MEX",2002,"BTSX",NA,NA,17.02,NA,NA,NA,NA
"MEX2002F","AMR","MEX",2002,"FMLE",NA,NA,15.96,NA,NA,NA,NA
"MEX2002M","AMR","MEX",2002,"MLE",NA,NA,18.18,NA,NA,NA,NA
"MEX2003B","AMR","MEX",2003,"BTSX",NA,NA,17.09,NA,NA,NA,NA
"MEX2003F","AMR","MEX",2003,"FMLE",NA,NA,16.09,NA,NA,NA,NA
"MEX2003M","AMR","MEX",2003,"MLE",NA,NA,18.18,NA,NA,NA,NA
"MEX2004B","AMR","MEX",2004,"BTSX",NA,NA,16.74,NA,NA,NA,NA
"MEX2004F","AMR","MEX",2004,"FMLE",NA,NA,15.73,NA,NA,NA,NA
"MEX2004M","AMR","MEX",2004,"MLE",NA,NA,17.83,NA,NA,NA,NA
"MEX2006B","AMR","MEX",2006,"BTSX",NA,NA,16.35,NA,NA,NA,NA
"MEX2006F","AMR","MEX",2006,"FMLE",NA,NA,15.27,NA,NA,NA,NA
"MEX2006M","AMR","MEX",2006,"MLE",NA,NA,17.53,NA,NA,NA,NA
"MEX2007B","AMR","MEX",2007,"BTSX",NA,NA,16.11,NA,NA,NA,NA
"MEX2007F","AMR","MEX",2007,"FMLE",NA,NA,14.83,NA,NA,NA,NA
"MEX2007M","AMR","MEX",2007,"MLE",NA,NA,17.49,NA,NA,NA,NA
"MEX2008B","AMR","MEX",2008,"BTSX",NA,NA,16.4,NA,NA,"28","0.61"
"MEX2008F","AMR","MEX",2008,"FMLE",NA,NA,15.05,NA,NA,NA,NA
"MEX2008M","AMR","MEX",2008,"MLE",NA,NA,17.86,NA,NA,NA,NA
"MEX2009B","AMR","MEX",2009,"BTSX",NA,NA,16.08,NA,NA,NA,NA
"MEX2009F","AMR","MEX",2009,"FMLE",NA,NA,14.66,NA,NA,NA,NA
"MEX2009M","AMR","MEX",2009,"MLE",NA,NA,17.61,NA,NA,NA,NA
"MEX2011B","AMR","MEX",2011,"BTSX",NA,NA,15.37,NA,NA,NA,NA
"MEX2011F","AMR","MEX",2011,"FMLE",NA,NA,13.89,NA,NA,NA,NA
"MEX2011M","AMR","MEX",2011,"MLE",NA,NA,16.98,NA,NA,NA,NA
"MEX2012B","AMR","MEX",2012,"BTSX",NA,NA,15.48,NA,NA,"40","0.68"
"MEX2012F","AMR","MEX",2012,"FMLE",NA,NA,13.88,NA,NA,NA,NA
"MEX2012M","AMR","MEX",2012,"MLE",NA,NA,17.22,NA,NA,NA,NA
"MEX2013B","AMR","MEX",2013,"BTSX",NA,NA,15.16,NA,NA,NA,NA
"MEX2013F","AMR","MEX",2013,"FMLE",NA,NA,13.51,NA,NA,NA,NA
"MEX2013M","AMR","MEX",2013,"MLE",NA,NA,16.96,NA,NA,NA,NA
"MEX2014B","AMR","MEX",2014,"BTSX",NA,NA,15.65,NA,NA,"45","0.68"
"MEX2014F","AMR","MEX",2014,"FMLE",NA,NA,13.84,NA,NA,NA,NA
"MEX2014M","AMR","MEX",2014,"MLE",NA,NA,17.64,NA,NA,NA,NA
"MEX2016B","AMR","MEX",2016,"BTSX",NA,NA,16.04,NA,NA,"47.39","0.67"
"MEX2016F","AMR","MEX",2016,"FMLE",NA,NA,14.02,NA,NA,NA,NA
"MEX2016M","AMR","MEX",2016,"MLE",NA,NA,18.27,NA,NA,NA,NA
"MEX2017B","AMR","MEX",2017,"BTSX",NA,NA,15.74,NA,NA,NA,NA
"MEX2017F","AMR","MEX",2017,"FMLE",NA,NA,13.69,NA,NA,NA,NA
"MEX2017M","AMR","MEX",2017,"MLE",NA,NA,18.01,NA,NA,NA,NA
"NIC2001B","AMR","NIC",2001,"BTSX",NA,NA,15.41,NA,NA,NA,NA
"NIC2001F","AMR","NIC",2001,"FMLE",NA,NA,14.26,NA,NA,NA,NA
"NIC2001M","AMR","NIC",2001,"MLE",NA,NA,16.69,NA,NA,NA,NA
"NIC2002B","AMR","NIC",2002,"BTSX",NA,NA,16.07,NA,NA,NA,NA
"NIC2002F","AMR","NIC",2002,"FMLE",NA,NA,14.76,NA,NA,NA,NA
"NIC2002M","AMR","NIC",2002,"MLE",NA,NA,17.53,NA,NA,NA,NA
"NIC2003B","AMR","NIC",2003,"BTSX",NA,NA,15.84,NA,NA,NA,NA
"NIC2003F","AMR","NIC",2003,"FMLE",NA,NA,14.23,NA,NA,NA,NA
"NIC2003M","AMR","NIC",2003,"MLE",NA,NA,17.62,NA,NA,NA,NA
"NIC2004B","AMR","NIC",2004,"BTSX",NA,NA,15.77,NA,NA,NA,NA
"NIC2004F","AMR","NIC",2004,"FMLE",NA,NA,14.54,NA,NA,NA,NA
"NIC2004M","AMR","NIC",2004,"MLE",NA,NA,17.16,NA,NA,NA,NA
"NIC2005B","AMR","NIC",2005,"BTSX",NA,NA,16.46,NA,NA,NA,NA
"NIC2005F","AMR","NIC",2005,"FMLE",NA,NA,14.62,NA,NA,NA,NA
"NIC2005M","AMR","NIC",2005,"MLE",NA,NA,18.53,NA,NA,NA,NA
"NIC2006B","AMR","NIC",2006,"BTSX",NA,NA,14.62,NA,NA,NA,NA
"NIC2006F","AMR","NIC",2006,"FMLE",NA,NA,13.19,NA,NA,NA,NA
"NIC2006M","AMR","NIC",2006,"MLE",NA,NA,16.24,NA,NA,NA,NA
"NIC2007B","AMR","NIC",2007,"BTSX",NA,NA,15.72,NA,NA,NA,NA
